Name,Artist,Album,Genres,Popularity,Available,Explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,type,track_href,analysis_url,track_uri,artist_uri,album_uri
I Know You Know,"['Esperanza Spalding', 'Leo Genovese']",Esperanza,"['electric bass', 'indie jazz', 'jazz', 'jazz fusion', 'jazz pop', 'neo soul']",0,True,False,0.578,0.438,2,-11.483,0,0.0696,0.737,0.00877,0.0965,0.79,89.083,225094,4,audio_features,https://api.spotify.com/v1/tracks/6LRRTTt97J9LnK1D3YcNGB,https://api.spotify.com/v1/audio-analysis/6LRRTTt97J9LnK1D3YcNGB,spotify:track:6LRRTTt97J9LnK1D3YcNGB,"['spotify:artist:5bepW5vcdRzheNc0F8lHJ5', 'spotify:artist:6oTt7SbO878MuvMRjHmTmk']",spotify:album:4JY0pT22MDOxKnIlTCr75G
Lullaby,['Alina Engibaryan'],We Are,[],5,True,False,0.328,0.0509,11,-15.936,1,0.0424,0.962,1.93e-06,0.182,0.291,113.118,91586,3,audio_features,https://api.spotify.com/v1/tracks/3ohTMFfnC68BsPYRmgowPO,https://api.spotify.com/v1/audio-analysis/3ohTMFfnC68BsPYRmgowPO,spotify:track:3ohTMFfnC68BsPYRmgowPO,['spotify:artist:5T0CZowaFUz30OrCLHoZMf'],spotify:album:3kPmhAWMuEZOl6zWxafrCR
The New You,['Alina Engibaryan'],We Are,[],14,True,False,0.404,0.338,3,-12.498,0,0.0687,0.555,0.134,0.109,0.0935,92.012,371100,4,audio_features,https://api.spotify.com/v1/tracks/0qXJUGjjucCgLYXqDC4A2W,https://api.spotify.com/v1/audio-analysis/0qXJUGjjucCgLYXqDC4A2W,spotify:track:0qXJUGjjucCgLYXqDC4A2W,['spotify:artist:5T0CZowaFUz30OrCLHoZMf'],spotify:album:3kPmhAWMuEZOl6zWxafrCR
Love Song,['Alina Engibaryan'],We Are,[],8,True,False,0.649,0.354,5,-12.59,1,0.0449,0.937,0.00218,0.102,0.169,96.749,228127,4,audio_features,https://api.spotify.com/v1/tracks/5Q4iC3j29KxpAMprdQdOLK,https://api.spotify.com/v1/audio-analysis/5Q4iC3j29KxpAMprdQdOLK,spotify:track:5Q4iC3j29KxpAMprdQdOLK,['spotify:artist:5T0CZowaFUz30OrCLHoZMf'],spotify:album:3kPmhAWMuEZOl6zWxafrCR
Overtime,['KNOWER'],Life,['la pop'],41,True,False,0.682,0.948,6,-4.105,0,0.0514,0.0055,0.0542,0.302,0.725,137.999,268261,4,audio_features,https://api.spotify.com/v1/tracks/2CVWc2gNM8YCTMdFXJI8Wg,https://api.spotify.com/v1/audio-analysis/2CVWc2gNM8YCTMdFXJI8Wg,spotify:track:2CVWc2gNM8YCTMdFXJI8Wg,['spotify:artist:7fVp0A6oCMfiQJihMnY0SZ'],spotify:album:4SVxz8yqIymDrdiX2YBeQe
Last Night at Danceland,['Randy Crawford'],Now We May Begin,"['disco', 'new wave pop', 'quiet storm', 'soft rock']",27,True,False,0.63,0.511,5,-10.775,1,0.0539,0.266,0.0282,0.0562,0.771,107.923,297227,4,audio_features,https://api.spotify.com/v1/tracks/4N1ysH2XeWBpLKO331i7jY,https://api.spotify.com/v1/audio-analysis/4N1ysH2XeWBpLKO331i7jY,spotify:track:4N1ysH2XeWBpLKO331i7jY,['spotify:artist:1twC2fwPG5FkvYcMpVBQRz'],spotify:album:1nC1gaO03Yk2lnbRZAN3KG
There Is a Place,['Alina Engibaryan'],We Are,[],6,True,False,0.243,0.279,8,-11.128,1,0.0283,0.59,0.0021,0.111,0.0391,160.044,248058,4,audio_features,https://api.spotify.com/v1/tracks/26tpNu7QriQht9DZX4KYWZ,https://api.spotify.com/v1/audio-analysis/26tpNu7QriQht9DZX4KYWZ,spotify:track:26tpNu7QriQht9DZX4KYWZ,['spotify:artist:5T0CZowaFUz30OrCLHoZMf'],spotify:album:3kPmhAWMuEZOl6zWxafrCR
Little Girl,['Alina Engibaryan'],We Are,[],6,True,False,0.53,0.428,5,-11.784,1,0.0518,0.864,0.00252,0.116,0.263,179.934,230141,3,audio_features,https://api.spotify.com/v1/tracks/3mYrf2sf5LuMoeGpt4ijik,https://api.spotify.com/v1/audio-analysis/3mYrf2sf5LuMoeGpt4ijik,spotify:track:3mYrf2sf5LuMoeGpt4ijik,['spotify:artist:5T0CZowaFUz30OrCLHoZMf'],spotify:album:3kPmhAWMuEZOl6zWxafrCR
Doesn't Seem so Real,['Alina Engibaryan'],We Are,[],9,True,False,0.476,0.595,11,-10.143,0,0.0547,0.515,0.155,0.13,0.291,104.773,359094,4,audio_features,https://api.spotify.com/v1/tracks/0gijefxQPZYvYZkKkJ9cfi,https://api.spotify.com/v1/audio-analysis/0gijefxQPZYvYZkKkJ9cfi,spotify:track:0gijefxQPZYvYZkKkJ9cfi,['spotify:artist:5T0CZowaFUz30OrCLHoZMf'],spotify:album:3kPmhAWMuEZOl6zWxafrCR
Pulse of the Day,['Alina Engibaryan'],We Are,[],11,True,False,0.629,0.332,5,-13.412,1,0.0438,0.689,0.197,0.108,0.165,94.955,270639,4,audio_features,https://api.spotify.com/v1/tracks/03ZLk9zGntZ1ZAJfcH90yb,https://api.spotify.com/v1/audio-analysis/03ZLk9zGntZ1ZAJfcH90yb,spotify:track:03ZLk9zGntZ1ZAJfcH90yb,['spotify:artist:5T0CZowaFUz30OrCLHoZMf'],spotify:album:3kPmhAWMuEZOl6zWxafrCR
I'll Be Around,['Alina Engibaryan'],We Are,[],12,True,False,0.285,0.256,0,-10.679,1,0.034,0.859,0.000479,0.109,0.117,87.159,224675,4,audio_features,https://api.spotify.com/v1/tracks/2JeUhKZvvUyKZJCrAIj94J,https://api.spotify.com/v1/audio-analysis/2JeUhKZvvUyKZJCrAIj94J,spotify:track:2JeUhKZvvUyKZJCrAIj94J,['spotify:artist:5T0CZowaFUz30OrCLHoZMf'],spotify:album:3kPmhAWMuEZOl6zWxafrCR
We Are,['Alina Engibaryan'],We Are,[],17,True,False,0.478,0.421,11,-11.947,1,0.0321,0.888,0.00511,0.123,0.16,96.543,251952,4,audio_features,https://api.spotify.com/v1/tracks/42clz2amLAAGA5O0l3b0NJ,https://api.spotify.com/v1/audio-analysis/42clz2amLAAGA5O0l3b0NJ,spotify:track:42clz2amLAAGA5O0l3b0NJ,['spotify:artist:5T0CZowaFUz30OrCLHoZMf'],spotify:album:3kPmhAWMuEZOl6zWxafrCR
Cherokee,['Christian McBride Trio'],Out Here,"['jazz trio', 'modern jazz trio']",18,True,False,0.589,0.204,1,-20.522,1,0.0502,0.643,0.9,0.0979,0.564,91.655,339315,4,audio_features,https://api.spotify.com/v1/tracks/3YTVyVWTpPP7hYtoQrtbE7,https://api.spotify.com/v1/audio-analysis/3YTVyVWTpPP7hYtoQrtbE7,spotify:track:3YTVyVWTpPP7hYtoQrtbE7,['spotify:artist:3nh2jsKXbzQzTBm5qzVXEP'],spotify:album:14BJkt0RNMcXU14xMmNRxH
Now's the Time,"['Charlie Parker', 'Charlie Parker Quartet']","All That Jazz, Vol. 39: Bird Bopping Through the Styles – Charlie Parker’s Mixed Emotions (2015 Digital Remaster)","['bebop', 'big band', 'cool jazz', 'hard bop', 'jazz', 'jazz quartet', 'jazz saxophone', 'swing']",0,True,False,0.552,0.491,7,-10.275,0,0.0424,0.767,0.015,0.577,0.65,101.938,179940,4,audio_features,https://api.spotify.com/v1/tracks/1wuZjnveYdifyrFdF1z3Rj,https://api.spotify.com/v1/audio-analysis/1wuZjnveYdifyrFdF1z3Rj,spotify:track:1wuZjnveYdifyrFdF1z3Rj,"['spotify:artist:4Ww5mwS7BWYjoZTUIrMHfC', 'spotify:artist:5GBe2GMfPm3IFagD5XuKKs']",spotify:album:35vBieSZ43d5rcQ6SWvMqv
Have You Met Miss Jones?,['Seth MacFarlane'],In Full Swing,[],0,True,False,0.624,0.264,0,-9.808,0,0.0552,0.722,0.0,0.128,0.374,76.193,186160,4,audio_features,https://api.spotify.com/v1/tracks/2gB8jHFePzwE6NM5eTbPjg,https://api.spotify.com/v1/audio-analysis/2gB8jHFePzwE6NM5eTbPjg,spotify:track:2gB8jHFePzwE6NM5eTbPjg,['spotify:artist:79D4dipwR6scV8AN3dm7gW'],spotify:album:42j90mEyry0JM046EMvkRD
Days Of Wine And Roses,['Frank Sinatra'],"Days Of Wine And Roses, Moon River And Other Academy Award Winners","['adult standards', 'easy listening', 'lounge']",0,True,False,0.656,0.256,5,-13.885,0,0.0328,0.666,0.0,0.273,0.669,124.907,135507,4,audio_features,https://api.spotify.com/v1/tracks/34h6EsAIBI9fxC1Z0LnQtk,https://api.spotify.com/v1/audio-analysis/34h6EsAIBI9fxC1Z0LnQtk,spotify:track:34h6EsAIBI9fxC1Z0LnQtk,['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],spotify:album:1BA6ebXEZ79g2TQ1o6dklD
Ruby My Dear,['Roy Hargrove'],Approaching Standards,"['bebop', 'contemporary jazz', 'contemporary post-bop', 'jazz', 'jazz fusion', 'jazz trumpet']",44,True,False,0.412,0.195,8,-10.288,1,0.0331,0.9,0.709,0.106,0.0778,133.918,372493,4,audio_features,https://api.spotify.com/v1/tracks/1czzmAtPTw287TyMQEfCfg,https://api.spotify.com/v1/audio-analysis/1czzmAtPTw287TyMQEfCfg,spotify:track:1czzmAtPTw287TyMQEfCfg,['spotify:artist:49zXTngyUTielHTbbH5YKs'],spotify:album:1OGhqJimAFVAtyX7PKbakD
Soul Jam,['Big Words'],"Hollywood, a Beautiful Coincidence","['australian r&b', 'indie soul']",49,True,False,0.625,0.601,8,-5.068,0,0.0587,0.498,5e-06,0.117,0.276,75.071,266703,4,audio_features,https://api.spotify.com/v1/tracks/2BiPDpIgxZVLuP5K19vOci,https://api.spotify.com/v1/audio-analysis/2BiPDpIgxZVLuP5K19vOci,spotify:track:2BiPDpIgxZVLuP5K19vOci,['spotify:artist:0sHN89qak07mnug3LVVjzP'],spotify:album:5jrsRHRAmetu5e7RRBoxj7
Fly Away (feat. The Tones),['Andy Allo'],UnFresh,"['neo soul', 'pop soul']",21,True,False,0.714,0.728,1,-4.813,1,0.128,0.224,0.0,0.264,0.71,90.041,237067,4,audio_features,https://api.spotify.com/v1/tracks/2TcmBW8TPIYSz61sDBblhs,https://api.spotify.com/v1/audio-analysis/2TcmBW8TPIYSz61sDBblhs,spotify:track:2TcmBW8TPIYSz61sDBblhs,['spotify:artist:4oEWPXhZkFvFOJhaWZSLBx'],spotify:album:73ZZEvTcpjfNDU6TAnkk57
The Love,['People Under The Stairs'],"The Gettin' Off Stage, Step 1","['alternative hip hop', 'hip hop', 'jazz rap']",41,True,True,0.903,0.911,6,-5.676,1,0.0698,0.546,0.0293,0.131,0.965,126.798,213986,4,audio_features,https://api.spotify.com/v1/tracks/4fSp4eUqq87gX8ekjv4JC1,https://api.spotify.com/v1/audio-analysis/4fSp4eUqq87gX8ekjv4JC1,spotify:track:4fSp4eUqq87gX8ekjv4JC1,['spotify:artist:0av074qUwLn5eyzwqoq3xh'],spotify:album:6AJwhcSFGmo12nBz3nFFqq
NaaNaaNaa - Live In Brooklyn / 2014,['Cory Henry'],The Revival (Live),"['indie soul', 'jazz organ', 'modern funk', 'retro soul']",0,True,False,0.778,0.556,8,-11.683,1,0.188,0.305,0.000524,0.532,0.694,97.892,414427,4,audio_features,https://api.spotify.com/v1/tracks/14WuYhrLUQ8kD2gtqMBXZU,https://api.spotify.com/v1/audio-analysis/14WuYhrLUQ8kD2gtqMBXZU,spotify:track:14WuYhrLUQ8kD2gtqMBXZU,['spotify:artist:21SOnTj5ECwVXeBUTRcP3s'],spotify:album:2WUMVFzhDLxFqRiyJVSCZD
Orange Colored Sky,['Michael Bublé'],Special Delivery,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",27,True,False,0.513,0.495,0,-7.511,1,0.133,0.615,0.0,0.188,0.305,131.467,208427,4,audio_features,https://api.spotify.com/v1/tracks/0DCXwGEuJwWbV8C7B7yEU3,https://api.spotify.com/v1/audio-analysis/0DCXwGEuJwWbV8C7B7yEU3,spotify:track:0DCXwGEuJwWbV8C7B7yEU3,['spotify:artist:1GxkXlMwML1oSg5eLPiAz3'],spotify:album:6SFiqF4iSwb920rjgFWAI3
Catching the Sun,['Spyro Gyra'],Catching the Sun,"['jazz funk', 'jazz fusion', 'progressive jazz fusion', 'smooth jazz']",0,True,False,0.68,0.497,5,-11.688,1,0.0314,0.508,0.142,0.0924,0.58,96.321,281947,4,audio_features,https://api.spotify.com/v1/tracks/7Gq7ZcuPhUJ17qz54GZF5v,https://api.spotify.com/v1/audio-analysis/7Gq7ZcuPhUJ17qz54GZF5v,spotify:track:7Gq7ZcuPhUJ17qz54GZF5v,['spotify:artist:1Be36RHAlqJpfUt3tsmUQD'],spotify:album:4J8OvfN30jJwXNvJNQuxn7
Summer Fling,['Spyro Gyra'],The Deep End,"['jazz funk', 'jazz fusion', 'progressive jazz fusion', 'smooth jazz']",19,True,False,0.783,0.669,1,-6.66,0,0.0386,0.547,0.515,0.206,0.439,104.982,298160,4,audio_features,https://api.spotify.com/v1/tracks/1aR6vhYy0d3sPbtjUskbBX,https://api.spotify.com/v1/audio-analysis/1aR6vhYy0d3sPbtjUskbBX,spotify:track:1aR6vhYy0d3sPbtjUskbBX,['spotify:artist:1Be36RHAlqJpfUt3tsmUQD'],spotify:album:1rFeGYw0tgsVZKsuT4QrZu
Caribe,['Spyro Gyra'],A Foreign Affair,"['jazz funk', 'jazz fusion', 'progressive jazz fusion', 'smooth jazz']",0,True,False,0.696,0.593,5,-6.581,0,0.0347,0.475,0.877,0.0637,0.908,88.937,327893,4,audio_features,https://api.spotify.com/v1/tracks/7Lo7OsuYG0YiK1nU10KV1r,https://api.spotify.com/v1/audio-analysis/7Lo7OsuYG0YiK1nU10KV1r,spotify:track:7Lo7OsuYG0YiK1nU10KV1r,['spotify:artist:1Be36RHAlqJpfUt3tsmUQD'],spotify:album:3ORRC9TILhex4ddOyEgLUy
Hollow,"['Katz', 'Charlie Lim']",Hollow,"['australian electropop', 'singaporean pop']",0,True,False,0.562,0.489,6,-9.321,1,0.0321,0.226,0.0182,0.121,0.298,149.992,202877,4,audio_features,https://api.spotify.com/v1/tracks/40jgQMxu1yaQkIRblyswIM,https://api.spotify.com/v1/audio-analysis/40jgQMxu1yaQkIRblyswIM,spotify:track:40jgQMxu1yaQkIRblyswIM,"['spotify:artist:3g9k2cNSlZn5zbRT2l671q', 'spotify:artist:3FodFdWfVWIiER6Cv6YVVQ']",spotify:album:3MoWDXRBliC5gCdy7n6nFy
Close To You,['Jacob Collier'],Close To You,['uk alternative pop'],0,True,False,0.502,0.288,8,-6.392,1,0.28,0.711,0.00039,0.0858,0.272,67.646,330466,4,audio_features,https://api.spotify.com/v1/tracks/0wwZfypdApHBjue2z9QnaD,https://api.spotify.com/v1/audio-analysis/0wwZfypdApHBjue2z9QnaD,spotify:track:0wwZfypdApHBjue2z9QnaD,['spotify:artist:0QWrMNukfcVOmgEU0FEDyD'],spotify:album:6zAt3qH5ac42K06Tmfisl4
By the Suzhou River,"['The Shanghai Restoration Project', 'Zhang Le']",The Classics,"['ambeat', 'chinese jazz']",14,True,False,0.748,0.431,11,-13.392,1,0.0528,0.736,0.236,0.0774,0.645,120.016,286046,4,audio_features,https://api.spotify.com/v1/tracks/2L3CgEflJZKsekthCWdael,https://api.spotify.com/v1/audio-analysis/2L3CgEflJZKsekthCWdael,spotify:track:2L3CgEflJZKsekthCWdael,"['spotify:artist:0EP5EpsiMP8oLYy7sPHwf9', 'spotify:artist:0OjNOM80cyADVtqhZqGqSO']",spotify:album:4UjwmMmUN2IQkukPvo7RVD
Can't Get Your Love,"['The Shanghai Restoration Project', 'Zhang Le']",The Classics,"['ambeat', 'chinese jazz']",27,True,False,0.831,0.442,2,-7.549,0,0.112,0.457,1.29e-05,0.094,0.495,125.981,154613,4,audio_features,https://api.spotify.com/v1/tracks/22kSaMmRzL2r4Is6jDpRtP,https://api.spotify.com/v1/audio-analysis/22kSaMmRzL2r4Is6jDpRtP,spotify:track:22kSaMmRzL2r4Is6jDpRtP,"['spotify:artist:0EP5EpsiMP8oLYy7sPHwf9', 'spotify:artist:0OjNOM80cyADVtqhZqGqSO']",spotify:album:4UjwmMmUN2IQkukPvo7RVD
Playing Games,['Miki J'],"Japanese Boogie & Disco, Vol. 2",[],0,True,False,0.674,0.824,7,-6.622,1,0.0303,0.049,0.00244,0.0872,0.865,102.692,473010,4,audio_features,https://api.spotify.com/v1/tracks/29KB0fBhoo7o9QvGkG8iHQ,https://api.spotify.com/v1/audio-analysis/29KB0fBhoo7o9QvGkG8iHQ,spotify:track:29KB0fBhoo7o9QvGkG8iHQ,['spotify:artist:73ly1RkBm41WUJ2GQqndSt'],spotify:album:2LvSTlgDwjjq9ZXqDoNfmJ
River's Island,"['Kiyotaka Sugiyama', 'S. Kiyotaka & Omega Tribe']",River's Island,['classic city pop'],43,True,False,0.717,0.893,9,-5.218,0,0.0396,0.141,0.000613,0.359,0.68,107.819,278160,4,audio_features,https://api.spotify.com/v1/tracks/22p7tgi6cFVBaH7vAbgcUY,https://api.spotify.com/v1/audio-analysis/22p7tgi6cFVBaH7vAbgcUY,spotify:track:22p7tgi6cFVBaH7vAbgcUY,"['spotify:artist:5Zc8dRhik5WK1nxjzcqwfC', 'spotify:artist:7bG2PIfT22HGxisl6LAohx']",spotify:album:6HM0SPu1eIv721SbsO8l3o
Blame It on the Youth,['Jordan Rakei'],Blame It on the Youth,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",0,True,False,0.935,0.327,9,-9.85,0,0.368,0.05,3.22e-05,0.0591,0.69,102.727,154293,4,audio_features,https://api.spotify.com/v1/tracks/7AleNMePanIiZF9dAqo3Ch,https://api.spotify.com/v1/audio-analysis/7AleNMePanIiZF9dAqo3Ch,spotify:track:7AleNMePanIiZF9dAqo3Ch,['spotify:artist:24icoQNJSEWNu3XvqKBR68'],spotify:album:2v5hfVbvLIzcDiiqH6K3if
Street Light (feat. Gwen Bunn),"['Jordan Rakei', 'Gwen Bunn']",Groove Curse,"['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b']",0,True,False,0.615,0.394,11,-9.281,0,0.162,0.0156,0.134,0.105,0.426,162.419,249626,5,audio_features,https://api.spotify.com/v1/tracks/3MiqKj1HQeOONdXLrpdOt8,https://api.spotify.com/v1/audio-analysis/3MiqKj1HQeOONdXLrpdOt8,spotify:track:3MiqKj1HQeOONdXLrpdOt8,"['spotify:artist:24icoQNJSEWNu3XvqKBR68', 'spotify:artist:6dPh96zLnVMZVHnr66WRjg']",spotify:album:6e2X313opvmQbWCvHdlADs
A Tribe Called Government,['Jordan Rakei'],Groove Curse,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",0,True,False,0.809,0.422,5,-11.005,0,0.325,0.236,0.000185,0.114,0.56,166.006,207597,4,audio_features,https://api.spotify.com/v1/tracks/14MRu7f8L7mmHjmAdxVu5I,https://api.spotify.com/v1/audio-analysis/14MRu7f8L7mmHjmAdxVu5I,spotify:track:14MRu7f8L7mmHjmAdxVu5I,['spotify:artist:24icoQNJSEWNu3XvqKBR68'],spotify:album:6e2X313opvmQbWCvHdlADs
Talk to Me,['Jordan Rakei'],Cloak,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",0,True,False,0.647,0.647,6,-10.442,0,0.0419,0.195,0.162,0.146,0.0596,120.037,186227,4,audio_features,https://api.spotify.com/v1/tracks/1nec6MrKtsek4K8UG16rhZ,https://api.spotify.com/v1/audio-analysis/1nec6MrKtsek4K8UG16rhZ,spotify:track:1nec6MrKtsek4K8UG16rhZ,['spotify:artist:24icoQNJSEWNu3XvqKBR68'],spotify:album:3yaX5F9S48n2Ue2F4QAuP7
Selfish,['Jordan Rakei'],Franklin's Room,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",49,True,False,0.855,0.522,9,-7.546,1,0.0611,0.021,8.6e-05,0.0653,0.483,130.033,296986,4,audio_features,https://api.spotify.com/v1/tracks/7spQoEgL0sf2YVbsgbFaoA,https://api.spotify.com/v1/audio-analysis/7spQoEgL0sf2YVbsgbFaoA,spotify:track:7spQoEgL0sf2YVbsgbFaoA,['spotify:artist:24icoQNJSEWNu3XvqKBR68'],spotify:album:0TeslUs98D4Et90AiCOHQh
Sorceress,['Jordan Rakei'],Sorceress,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",18,True,False,0.512,0.493,7,-8.956,0,0.0602,0.0915,4.13e-06,0.0666,0.0437,97.994,183814,4,audio_features,https://api.spotify.com/v1/tracks/0spiR9eDh1Fa9IQ2E3VrJW,https://api.spotify.com/v1/audio-analysis/0spiR9eDh1Fa9IQ2E3VrJW,spotify:track:0spiR9eDh1Fa9IQ2E3VrJW,['spotify:artist:24icoQNJSEWNu3XvqKBR68'],spotify:album:0IzFLup2LZvQNwxuNwrcVh
Imagine,['Jordan Rakei'],Franklin's Room,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",30,True,False,0.743,0.662,4,-8.339,0,0.0865,0.0789,0.00422,0.0464,0.933,85.005,253947,4,audio_features,https://api.spotify.com/v1/tracks/1Mf54OcUqAvK7mZbP4ZOxl,https://api.spotify.com/v1/audio-analysis/1Mf54OcUqAvK7mZbP4ZOxl,spotify:track:1Mf54OcUqAvK7mZbP4ZOxl,['spotify:artist:24icoQNJSEWNu3XvqKBR68'],spotify:album:0TeslUs98D4Et90AiCOHQh
Sworn Enemy,['Jordan Rakei'],Cloak,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",0,True,False,0.615,0.373,9,-12.632,1,0.218,0.431,0.031,0.109,0.531,180.032,238653,3,audio_features,https://api.spotify.com/v1/tracks/4E749kaeXwVbCXNznMxKWY,https://api.spotify.com/v1/audio-analysis/4E749kaeXwVbCXNznMxKWY,spotify:track:4E749kaeXwVbCXNznMxKWY,['spotify:artist:24icoQNJSEWNu3XvqKBR68'],spotify:album:3yaX5F9S48n2Ue2F4QAuP7
Let's Face The Music And Dance,"['Tony Bennett', 'Lady Gaga']",Cheek To Cheek (Deluxe),"['adult standards', 'art pop', 'dance pop', 'easy listening', 'lounge', 'pop', 'vocal jazz']",0,True,False,0.507,0.647,2,-6.7,1,0.0566,0.694,2.59e-05,0.408,0.674,122.182,126760,4,audio_features,https://api.spotify.com/v1/tracks/45RQFwcp4WsXTzt21TCyeA,https://api.spotify.com/v1/audio-analysis/45RQFwcp4WsXTzt21TCyeA,spotify:track:45RQFwcp4WsXTzt21TCyeA,"['spotify:artist:2lolQgalUvZDfp5vvVtTYV', 'spotify:artist:1HY2Jd0NmPuamShAr6KMms']",spotify:album:6X3UtyOgJYgJk7wYoykghH
Goodbyes,['Jordan Rakei'],Wallflower,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",29,True,False,0.68,0.509,10,-10.146,0,0.0364,0.158,0.836,0.107,0.518,160.012,296187,4,audio_features,https://api.spotify.com/v1/tracks/76aKUNLT9a9Qc0dknw0Ta4,https://api.spotify.com/v1/audio-analysis/76aKUNLT9a9Qc0dknw0Ta4,spotify:track:76aKUNLT9a9Qc0dknw0Ta4,['spotify:artist:24icoQNJSEWNu3XvqKBR68'],spotify:album:0YLgOv4Fi0UK3uKonJcdet
Nerve,['Jordan Rakei'],Wallflower,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",40,True,False,0.577,0.576,0,-8.87,0,0.119,0.273,5.52e-05,0.307,0.794,96.105,235269,4,audio_features,https://api.spotify.com/v1/tracks/1ILjlFp11FmsyHMqwoUH3h,https://api.spotify.com/v1/audio-analysis/1ILjlFp11FmsyHMqwoUH3h,spotify:track:1ILjlFp11FmsyHMqwoUH3h,['spotify:artist:24icoQNJSEWNu3XvqKBR68'],spotify:album:0YLgOv4Fi0UK3uKonJcdet
Stompin' At The Savoy,"['Red Garland', 'Paul Chambers', 'Art Taylor']",Red Garland's Piano,"['bebop', 'contemporary post-bop', 'hard bop', 'jazz', 'jazz double bass', 'jazz drums', 'jazz piano', 'stride']",0,True,False,0.642,0.328,5,-13.455,1,0.0367,0.86,0.563,0.158,0.756,107.491,189240,4,audio_features,https://api.spotify.com/v1/tracks/1exvDGDRWCC4vYJcIGbBa3,https://api.spotify.com/v1/audio-analysis/1exvDGDRWCC4vYJcIGbBa3,spotify:track:1exvDGDRWCC4vYJcIGbBa3,"['spotify:artist:35iymrFS4VnsKn35ebHKX9', 'spotify:artist:0M1UOBJZ9tcKJbrbnVlHZG', 'spotify:artist:3CsHGnB9qK3KYH7xmyGAGX']",spotify:album:1M5dFOkC5tn1gJVnzx4yz3
Yunowhathislifeez [Motorcity Mix],['Metropolitan Jazz Affair'],MJA,['nu jazz'],0,True,False,0.812,0.661,0,-5.677,0,0.0392,0.644,0.0297,0.088,0.94,109.995,286813,4,audio_features,https://api.spotify.com/v1/tracks/5rEl3T3n9Xq7dPxyQaUkkQ,https://api.spotify.com/v1/audio-analysis/5rEl3T3n9Xq7dPxyQaUkkQ,spotify:track:5rEl3T3n9Xq7dPxyQaUkkQ,['spotify:artist:5pTdjKc68oWtRFeh9T1dep'],spotify:album:2eqogtnJoWV4IgAnEnQxVK
Your Eyes,['Joey Pecoraro'],Little Pear,['chillhop'],50,True,False,0.76,0.444,2,-5.546,1,0.135,0.799,0.606,0.352,0.342,92.59,127530,4,audio_features,https://api.spotify.com/v1/tracks/70AvqwCfLnKMj3HvJDCXyW,https://api.spotify.com/v1/audio-analysis/70AvqwCfLnKMj3HvJDCXyW,spotify:track:70AvqwCfLnKMj3HvJDCXyW,['spotify:artist:44insiIQApkRaCMIbuaISJ'],spotify:album:3gDSGSwgXRpvo3TebePUBI
Marshall Speaks,['Marcus Miller'],Marshall (Original Motion Picture Soundtrack),"['electric bass', 'instrumental funk', 'jazz fusion', 'modern funk']",9,True,False,0.754,0.376,1,-11.088,1,0.325,0.177,0.00743,0.377,0.278,169.991,144133,4,audio_features,https://api.spotify.com/v1/tracks/2nfEF4DoKHtEz8MVBLtQPV,https://api.spotify.com/v1/audio-analysis/2nfEF4DoKHtEz8MVBLtQPV,spotify:track:2nfEF4DoKHtEz8MVBLtQPV,['spotify:artist:6fmq5mv6HnduZdlTOEYBC9'],spotify:album:3L4djDxGf9l7mF39CGlHOZ
For the Love of Freedom,['Marcus Miller'],Marshall (Original Motion Picture Soundtrack),"['electric bass', 'instrumental funk', 'jazz fusion', 'modern funk']",47,True,False,0.538,0.0687,2,-17.993,0,0.0371,0.967,0.461,0.0854,0.132,103.808,152107,4,audio_features,https://api.spotify.com/v1/tracks/2yuDexdINZo3jxbFHf5fLw,https://api.spotify.com/v1/audio-analysis/2yuDexdINZo3jxbFHf5fLw,spotify:track:2yuDexdINZo3jxbFHf5fLw,['spotify:artist:6fmq5mv6HnduZdlTOEYBC9'],spotify:album:3L4djDxGf9l7mF39CGlHOZ
Continuum,['Jaco Pastorius'],Jaco Pastorius,"['electric bass', 'jazz', 'jazz funk', 'jazz fusion']",0,True,False,0.353,0.208,4,-20.612,1,0.0357,0.952,0.694,0.0986,0.521,114.648,273333,4,audio_features,https://api.spotify.com/v1/tracks/4qNViXyqmhzeChd2T3GR6k,https://api.spotify.com/v1/audio-analysis/4qNViXyqmhzeChd2T3GR6k,spotify:track:4qNViXyqmhzeChd2T3GR6k,['spotify:artist:3U3C9o6UTYNdEsDckpRyvX'],spotify:album:47nWcb5GzhgGNzJuCJgiPN
